Destination,Travel Date,Airline,Flight Stops,Meals,Per Person Price,Journey_Month,Num_Places_Visited,Package Type_Deluxe,Package Type_Luxury,Package Type_Premium,Package Type_Standard,Start City_New Delhi,Journey_Day_Monday,Journey_Day_Saturday,Journey_Day_Sunday,Journey_Day_Thursday,Journey_Day_Tuesday,Journey_Day_Wednesday,Is_Peak_Season,Trip_Complexity
207,2021-06-13,231,0,5,33342.0,6,4,False,False,True,False,True,False,False,True,False,False,False,1,4
176,2021-03-16,114,0,5,44062.5,7,3,False,False,True,False,True,False,False,False,False,True,False,0,3
434,2021-11-21,290,2,3,9367.5,9,2,False,False,False,True,True,False,False,True,False,False,False,0,6
13,2021-03-15,290,0,5,10086.0,7,1,False,False,True,False,False,True,False,False,False,False,False,0,1
489,2021-12-01,94,2,3,13481.5,2,3,False,False,False,True,True,False,False,False,False,False,True,1,9
487,2021-05-31,290,0,5,23379.5,8,2,False,False,True,False,True,True,False,False,False,False,False,1,2
489,2021-06-29,94,1,3,17372.5,6,3,True,False,False,False,True,False,False,False,False,True,False,1,6
551,2021-09-07,250,2,3,16457.5,11,2,False,False,False,True,True,False,False,False,False,True,False,0,6
487,2021-05-21,290,0,4,19393.5,8,2,False,True,False,False,True,False,False,False,False,False,False,1,2
533,2021-07-20,247,2,3,12753.5,5,3,False,False,False,True,True,False,False,False,False,True,False,1,9
89,2021-06-28,114,2,3,15135.0,6,4,False,False,False,True,True,True,False,False,False,False,False,1,12
545,2021-01-22,94,2,2,9033.0,4,2,False,False,False,False,True,False,False,False,False,False,False,1,6
421,2021-06-30,114,2,3,12579.0,6,1,False,False,False,True,True,False,False,False,False,False,True,1,3
155,2021-11-01,290,0,4,9300.0,9,2,False,True,False,False,True,True,False,False,False,False,False,0,2
156,2021-06-21,291,0,4,20220.5,6,3,False,True,False,False,False,True,False,False,False,False,False,1,3
494,2021-05-26,114,0,5,32592.5,8,3,False,False,True,False,True,False,False,False,False,False,True,1,3
296,2021-07-09,247,1,3,12663.0,5,3,True,False,False,False,True,False,False,False,False,False,False,1,6
274,2021-02-21,150,0,5,28881.0,3,4,False,False,True,False,True,False,False,True,False,False,False,0,4
494,2021-02-18,291,2,3,19044.0,3,3,False,False,False,True,False,False,False,False,True,False,False,0,9
332,2021-10-09,231,1,3,12354.0,10,3,True,False,False,False,True,False,True,False,False,False,False,0,6
182,2021-05-03,94,0,4,26966.0,8,1,False,True,False,False,True,True,False,False,False,False,False,1,1
21,2021-07-22,290,2,3,5411.5,5,1,False,False,False,True,True,False,False,False,True,False,False,1,3
246,2021-10-17,129,2,3,18692.5,10,3,False,False,False,True,True,False,False,True,False,False,False,0,9
210,2021-10-08,239,0,5,19498.5,10,3,False,False,True,False,True,False,False,False,False,False,False,0,3
15,2021-03-22,114,0,5,16683.5,7,2,False,False,True,False,True,True,False,False,False,False,False,0,2
143,2021-08-29,114,0,5,19560.5,1,1,False,False,True,False,True,False,False,True,False,False,False,0,1
421,2021-05-20,114,1,3,13470.5,8,1,True,False,False,False,True,False,False,False,True,False,False,1,2
469,2021-04-25,114,0,4,19199.0,0,2,False,True,False,False,True,False,False,True,False,False,False,0,2
481,2021-07-31,290,0,5,6556.0,5,1,False,False,True,False,True,False,True,False,False,False,False,1,1
460,2021-05-01,94,0,5,25000.5,8,3,False,False,True,False,True,False,True,False,False,False,False,1,3
179,2021-04-01,231,0,5,64846.0,0,3,False,False,True,False,True,False,False,False,True,False,False,0,3
548,2021-05-26,114,0,4,40897.5,8,1,False,True,False,False,True,False,False,False,False,False,True,1,1
434,2021-05-15,290,0,4,21706.5,8,2,False,True,False,False,True,False,True,False,False,False,False,1,2
234,2021-04-11,247,0,5,19010.5,0,1,False,False,True,False,True,False,False,True,False,False,False,0,1
201,2021-04-16,290,1,3,8724.0,0,1,True,False,False,False,False,False,False,False,False,False,False,0,2
378,2021-04-28,114,2,3,11506.0,0,2,False,False,False,True,True,False,False,False,False,False,True,0,6
489,2021-02-11,290,1,3,11468.0,3,3,True,False,False,False,True,False,False,False,True,False,False,0,6
328,2021-02-03,94,0,4,12255.0,3,2,False,True,False,False,True,False,False,False,False,False,True,0,2
292,2021-12-03,124,0,4,34628.0,2,1,False,True,False,False,True,False,False,False,False,False,False,1,1
499,2022-01-09,290,1,3,18997.5,4,5,True,False,False,False,True,False,False,True,False,False,False,1,10
487,2021-03-29,290,0,5,20472.0,7,2,False,False,True,False,False,True,False,False,False,False,False,0,2
46,2021-04-09,69,2,3,14095.5,0,4,False,False,False,True,True,False,False,False,False,False,False,0,12
489,2021-03-22,291,1,3,17551.5,7,3,True,False,False,False,False,True,False,False,False,False,False,0,6
481,2021-08-14,290,0,5,15452.5,1,1,False,False,True,False,True,False,True,False,False,False,False,0,1
21,2021-05-28,290,0,5,9432.0,8,1,False,False,True,False,True,False,False,False,False,False,False,1,1
127,2021-07-03,290,1,3,7182.5,5,2,True,False,False,False,False,False,True,False,False,False,False,1,4
166,2021-04-02,114,2,3,26079.5,0,3,False,False,False,True,True,False,False,False,False,False,False,0,9
125,2021-08-31,291,2,3,10842.0,1,2,False,False,False,True,True,False,False,False,False,True,False,0,6
489,2021-04-10,94,0,5,23223.5,0,3,False,False,True,False,False,False,True,False,False,False,False,0,3
402,2021-07-23,231,2,3,11890.0,5,3,False,False,False,True,True,False,False,False,False,False,False,1,9
153,2021-05-10,114,2,3,14909.0,8,1,False,False,False,True,True,True,False,False,False,False,False,1,3
205,2021-10-06,147,1,3,15271.5,10,3,True,False,False,False,True,False,False,False,False,False,True,0,6
529,2021-08-10,310,0,4,40575.0,1,4,False,True,False,False,False,False,False,False,False,True,False,0,4
334,2021-12-16,107,2,3,15290.5,2,4,False,False,False,True,False,False,False,False,True,False,False,1,12
213,2022-03-06,290,1,3,22230.5,7,5,True,False,False,False,False,False,False,True,False,False,False,0,10
402,2022-01-05,231,0,4,16676.5,4,3,False,True,False,False,True,False,False,False,False,False,True,1,3
331,2021-03-22,1,0,5,15715.0,7,2,False,False,True,False,True,True,False,False,False,False,False,0,2
2,2021-06-05,290,0,5,5016.0,6,1,False,False,True,False,True,False,True,False,False,False,False,1,1
482,2021-07-28,231,1,3,12430.5,5,2,True,False,False,False,True,False,False,False,False,False,True,1,4
22,2021-08-21,231,1,3,16653.0,1,3,True,False,False,False,True,False,True,False,False,False,False,0,6
84,2021-07-25,114,0,4,20687.5,5,3,False,True,False,False,False,False,False,True,False,False,False,1,3
371,2021-11-07,291,0,5,30645.0,9,3,False,False,True,False,True,False,False,True,False,False,False,0,3
157,2021-04-29,94,0,4,20601.5,0,4,False,True,False,False,False,False,False,False,True,False,False,0,4
89,2021-02-20,231,1,3,11920.5,3,4,True,False,False,False,False,False,True,False,False,False,False,0,8
54,2021-05-04,9,0,4,22019.0,8,2,False,True,False,False,True,False,False,False,False,True,False,1,2
361,2021-11-20,114,1,3,17521.0,9,2,True,False,False,False,True,False,True,False,False,False,False,0,4
460,2021-06-28,125,0,5,35158.0,6,3,False,False,True,False,True,True,False,False,False,False,False,1,3
330,2021-08-28,1,1,3,16491.5,1,3,True,False,False,False,True,False,True,False,False,False,False,0,6
145,2021-02-06,114,0,5,33079.0,3,3,False,False,True,False,False,False,True,False,False,False,False,0,3
563,2021-09-02,290,2,3,5553.5,11,1,False,False,False,True,True,False,False,False,True,False,False,0,3
359,2021-08-29,94,0,4,18189.0,1,3,False,True,False,False,True,False,False,True,False,False,False,0,3
216,2021-12-22,112,2,3,20772.5,2,4,False,False,False,True,False,False,False,False,False,False,True,1,12
320,2021-06-12,290,0,5,5393.5,6,1,False,False,True,False,True,False,True,False,False,False,False,1,1
144,2021-09-27,114,0,4,31510.0,11,2,False,True,False,False,True,True,False,False,False,False,False,0,2
262,2022-01-05,290,1,3,15800.0,4,4,True,False,False,False,False,False,False,False,False,False,True,1,8
131,2021-06-11,290,1,3,10978.0,6,3,True,False,False,False,True,False,False,False,False,False,False,1,6
49,2021-12-10,74,1,3,18368.5,2,4,True,False,False,False,False,False,False,False,False,False,False,1,8
234,2021-09-07,290,2,3,17105.5,11,1,False,False,False,True,True,False,False,False,False,True,False,0,3
374,2021-03-02,291,0,5,21015.0,7,3,False,False,True,False,False,False,False,False,False,True,False,0,3
548,2021-12-27,291,2,3,12704.5,2,1,False,False,False,True,False,True,False,False,False,False,False,1,3
325,2021-09-02,125,2,3,15493.5,11,4,False,False,False,True,False,False,False,False,True,False,False,0,12
268,2021-03-18,231,1,3,13381.0,7,1,True,False,False,False,False,False,False,False,True,False,False,0,2
552,2021-06-09,250,0,5,14110.0,6,3,False,False,True,False,True,False,False,False,False,False,True,1,3
143,2021-09-05,231,2,2,10220.5,11,1,False,False,False,False,True,False,False,True,False,False,False,0,3
460,2021-08-05,125,1,3,23366.5,1,3,True,False,False,False,False,False,False,False,True,False,False,0,6
102,2021-07-14,242,0,5,22675.5,5,4,False,False,True,False,True,False,False,False,False,False,True,1,4
193,2021-07-25,290,0,5,3084.0,5,1,False,False,True,False,False,False,False,True,False,False,False,1,1
184,2022-01-15,310,0,4,35175.0,4,3,False,True,False,False,False,False,True,False,False,False,False,1,3
467,2021-04-29,231,0,5,9133.0,0,1,False,False,True,False,True,False,False,False,True,False,False,0,1
366,2021-11-12,105,0,5,17507.5,9,3,False,False,True,False,True,False,False,False,False,False,False,0,3
359,2021-02-05,231,0,4,24475.0,3,3,False,True,False,False,False,False,False,False,False,False,False,0,3
114,2021-04-21,94,0,4,19012.5,0,2,False,True,False,False,True,False,False,False,False,False,True,0,2
65,2021-08-25,290,2,3,6897.0,1,2,False,False,False,True,True,False,False,False,False,False,True,0,6
246,2021-09-15,129,0,5,24213.5,11,3,False,False,True,False,True,False,False,False,False,False,True,0,3
359,2021-07-11,125,0,4,20943.0,5,3,False,True,False,False,True,False,False,True,False,False,False,1,3
489,2021-03-07,290,1,3,13682.0,7,3,True,False,False,False,True,False,False,True,False,False,False,0,6
91,2021-05-05,242,2,3,16732.0,8,5,False,False,False,True,True,False,False,False,False,False,True,1,15
114,2021-08-27,290,2,3,14941.0,1,2,False,False,False,True,False,False,False,False,False,False,False,0,6
51,2021-05-01,114,2,3,14607.5,8,3,False,False,False,True,False,False,True,False,False,False,False,1,9
86,2021-12-28,125,1,3,17549.0,2,4,True,False,False,False,True,False,False,False,False,True,False,1,8
286,2021-05-04,290,0,4,16277.0,8,2,False,True,False,False,True,False,False,False,False,True,False,1,2
493,2021-09-19,94,1,3,21558.0,11,4,True,False,False,False,False,False,False,True,False,False,False,0,8
89,2021-04-20,114,2,3,9620.0,0,4,False,False,False,True,False,False,False,False,False,True,False,0,12
48,2021-12-03,125,0,5,19041.5,2,3,False,False,True,False,True,False,False,False,False,False,False,1,3
487,2021-05-07,290,2,3,8262.0,8,2,False,False,False,True,True,False,False,False,False,False,False,1,6
408,2021-01-21,247,1,3,28185.0,4,4,True,False,False,False,True,False,False,False,True,False,False,1,8
182,2021-10-25,94,2,3,9279.5,10,1,False,False,False,True,True,True,False,False,False,False,False,0,3
469,2021-05-20,291,1,3,20467.0,8,2,True,False,False,False,False,False,False,False,True,False,False,1,4
486,2021-02-28,94,0,4,25673.5,3,4,False,True,False,False,True,False,False,True,False,False,False,0,4
410,2021-10-22,231,0,4,31166.5,10,4,False,True,False,False,True,False,False,False,False,False,False,0,4
114,2021-08-04,125,1,3,22532.5,1,2,True,False,False,False,True,False,False,False,False,False,True,0,4
302,2021-06-07,231,1,3,24603.5,6,6,True,False,False,False,True,True,False,False,False,False,False,1,12
534,2021-09-25,247,0,4,24117.0,11,4,False,True,False,False,False,False,True,False,False,False,False,0,4
479,2021-11-24,114,2,2,17510.5,9,3,False,False,False,False,True,False,False,False,False,False,True,0,9
489,2021-05-31,114,1,3,21928.0,8,3,True,False,False,False,False,True,False,False,False,False,False,1,6
88,2021-07-28,114,0,5,12240.5,5,3,False,False,True,False,False,False,False,False,False,False,True,1,3
417,2021-10-24,231,1,3,19351.0,10,4,True,False,False,False,True,False,False,True,False,False,False,0,8
249,2021-05-04,129,1,3,25651.5,8,4,True,False,False,False,False,False,False,False,False,True,False,1,8
255,2021-06-20,247,1,3,13789.5,6,2,True,False,False,False,True,False,False,True,False,False,False,1,4
417,2021-12-18,290,0,4,27763.0,2,4,False,True,False,False,False,False,True,False,False,False,False,1,4
424,2021-07-22,114,2,3,11848.5,5,2,False,False,False,True,True,False,False,False,True,False,False,1,6
48,2021-10-26,239,1,3,13908.0,10,3,True,False,False,False,False,False,False,False,False,True,False,0,6
540,2021-06-26,290,1,3,20123.5,6,3,True,False,False,False,True,False,True,False,False,False,False,1,6
184,2021-06-23,247,0,5,25810.5,6,3,False,False,True,False,False,False,False,False,False,False,True,1,3
144,2021-05-03,290,2,3,11436.5,8,2,False,False,False,True,False,True,False,False,False,False,False,1,6
176,2021-10-15,231,0,5,33936.0,10,3,False,False,True,False,True,False,False,False,False,False,False,0,3
559,2021-10-07,114,1,3,17319.5,10,2,True,False,False,False,True,False,False,False,True,False,False,0,4
548,2021-09-05,247,0,5,12081.5,11,1,False,False,True,False,True,False,False,True,False,False,False,0,1
481,2021-02-24,290,1,3,9643.5,3,1,True,False,False,False,True,False,False,False,False,False,True,0,2
221,2021-02-27,114,1,3,7312.5,3,2,True,False,False,False,True,False,True,False,False,False,False,0,4
84,2021-09-12,114,0,5,13738.5,11,3,False,False,True,False,True,False,False,True,False,False,False,0,3
496,2021-05-02,94,2,3,20404.0,8,4,False,False,False,True,False,False,False,True,False,False,False,1,12
22,2021-12-12,114,0,5,22549.5,2,3,False,False,True,False,False,False,False,True,False,False,False,1,3
487,2021-06-29,290,0,4,25331.0,6,2,False,True,False,False,False,False,False,False,False,True,False,1,2
108,2021-06-20,114,1,3,19783.5,6,1,True,False,False,False,True,False,False,True,False,False,False,1,2
323,2021-10-27,145,0,5,22270.5,10,3,False,False,True,False,False,False,False,False,False,False,True,0,3
271,2022-02-11,231,1,3,17084.5,3,3,True,False,False,False,False,False,False,False,False,False,False,0,6
153,2021-02-05,232,1,3,16543.0,3,1,True,False,False,False,False,False,False,False,False,False,False,0,2
499,2021-12-07,290,0,5,25579.0,2,5,False,False,True,False,True,False,False,False,False,True,False,1,5
182,2021-07-23,291,1,3,14042.0,5,1,True,False,False,False,False,False,False,False,False,False,False,1,2
485,2021-06-27,94,2,3,19243.0,6,3,False,False,False,True,False,False,False,True,False,False,False,1,9
333,2021-07-22,125,2,3,15907.0,5,4,False,False,False,True,True,False,False,False,True,False,False,1,12
234,2021-03-17,290,2,3,5823.5,7,1,False,False,False,True,True,False,False,False,False,False,True,0,3
499,2021-05-17,94,1,3,24532.5,8,5,True,False,False,False,True,True,False,False,False,False,False,1,10
361,2021-06-01,1,1,3,13687.5,6,2,True,False,False,False,False,False,False,False,False,True,False,1,4
489,2021-07-04,231,1,3,16970.0,5,3,True,False,False,False,False,False,False,True,False,False,False,1,6
171,2021-05-21,114,1,3,23527.0,8,3,True,False,False,False,False,False,False,False,False,False,False,1,6
195,2021-04-24,290,2,3,5071.0,0,2,False,False,False,True,True,False,True,False,False,False,False,0,6
130,2021-07-02,290,2,3,9678.0,5,2,False,False,False,True,True,False,False,False,False,False,False,1,6
421,2021-08-04,114,0,4,13687.5,1,1,False,True,False,False,True,False,False,False,False,False,True,0,1
86,2021-06-07,231,2,3,14288.0,6,4,False,False,False,True,False,True,False,False,False,False,False,1,12
532,2021-06-03,247,2,3,15176.0,6,4,False,False,False,True,True,False,False,False,True,False,False,1,12
140,2021-02-01,129,2,3,35590.5,3,7,False,False,False,True,False,True,False,False,False,False,False,0,21
279,2021-12-17,193,2,3,35814.0,2,2,False,False,False,True,True,False,False,False,False,False,False,1,6
532,2021-06-11,114,0,5,13329.5,6,4,False,False,True,False,True,False,False,False,False,False,False,1,4
166,2021-10-05,114,1,3,22746.5,10,3,True,False,False,False,False,False,False,False,False,True,False,0,6
540,2021-03-01,290,0,4,32547.0,7,3,False,True,False,False,True,True,False,False,False,False,False,0,3
489,2021-06-23,94,0,5,16858.5,6,3,False,False,True,False,True,False,False,False,False,False,True,1,3
359,2021-07-05,94,1,3,16432.0,5,3,True,False,False,False,True,True,False,False,False,False,False,1,6
460,2021-08-29,125,0,5,35604.0,1,3,False,False,True,False,True,False,False,True,False,False,False,0,3
280,2022-01-14,154,1,3,18046.0,4,2,True,False,False,False,True,False,False,False,False,False,False,1,4
415,2021-07-04,291,1,3,23321.0,5,4,True,False,False,False,True,False,False,True,False,False,False,1,8
526,2021-09-21,247,2,3,7481.5,11,1,False,False,False,True,True,False,False,False,False,True,False,0,3
402,2021-11-26,290,2,3,9167.5,9,3,False,False,False,True,True,False,False,False,False,False,False,0,9
320,2021-10-12,114,1,3,14387.0,10,1,True,False,False,False,True,False,False,False,False,True,False,0,2
182,2021-11-25,94,0,4,10840.0,9,1,False,True,False,False,False,False,False,False,True,False,False,0,1
249,2022-01-26,260,1,3,27785.5,4,4,True,False,False,False,True,False,False,False,False,False,True,1,8
500,2021-11-09,290,0,5,26552.0,9,3,False,False,True,False,True,False,False,False,False,True,False,0,3
35,2021-03-19,193,1,3,31001.5,7,1,True,False,False,False,True,False,False,False,False,False,False,0,2
292,2021-03-10,145,0,5,27607.5,7,1,False,False,True,False,True,False,False,False,False,False,True,0,1
213,2021-09-09,114,0,5,19777.5,11,5,False,False,True,False,True,False,False,False,True,False,False,0,5
176,2021-04-07,114,2,3,23875.0,0,3,False,False,False,True,False,False,False,False,False,False,True,0,9
41,2021-12-07,239,2,3,14230.5,2,2,False,False,False,True,True,False,False,False,False,True,False,1,6
508,2022-01-28,129,2,3,29986.0,4,7,False,False,False,True,True,False,False,False,False,False,False,1,21
108,2021-05-19,247,2,3,14839.0,8,1,False,False,False,True,True,False,False,False,False,False,True,1,3
259,2021-06-02,291,1,3,14775.0,6,2,True,False,False,False,False,False,False,False,False,False,True,1,4
460,2021-06-17,125,0,5,52120.5,6,3,False,False,True,False,True,False,False,False,True,False,False,1,3
92,2021-04-22,29,2,3,21262.0,0,6,False,False,False,True,False,False,False,False,True,False,False,0,18
159,2022-01-24,2,0,5,32537.0,4,1,False,False,True,False,False,True,False,False,False,False,False,1,1
128,2021-02-13,290,2,3,11030.0,3,3,False,False,False,True,True,False,True,False,False,False,False,0,9
46,2021-03-01,94,1,3,18791.5,7,4,True,False,False,False,True,True,False,False,False,False,False,0,8
481,2021-09-04,290,1,3,8629.0,11,1,True,False,False,False,True,False,True,False,False,False,False,0,2
48,2021-12-05,125,2,3,14558.5,2,3,False,False,False,True,True,False,False,True,False,False,False,1,9
51,2021-11-05,291,2,3,15238.5,9,3,False,False,False,True,False,False,False,False,False,False,False,0,9
320,2021-07-08,290,0,4,7477.0,5,1,False,True,False,False,False,False,False,False,True,False,False,1,1
159,2021-12-11,2,2,3,26150.5,2,1,False,False,False,True,True,False,True,False,False,False,False,1,3
417,2021-03-07,290,0,4,21540.5,7,4,False,True,False,False,True,False,False,True,False,False,False,0,4
434,2021-09-18,94,1,3,12647.0,11,2,True,False,False,False,False,False,True,False,False,False,False,0,4
190,2021-11-14,94,2,3,20046.0,9,5,False,False,False,True,True,False,False,True,False,False,False,0,15
488,2021-05-29,290,2,3,13897.0,8,3,False,False,False,True,True,False,True,False,False,False,False,1,9
172,2021-09-07,231,0,5,33108.0,11,4,False,False,True,False,False,False,False,False,False,True,False,0,4
442,2021-04-14,272,1,3,17768.5,0,1,True,False,False,False,False,False,False,False,False,False,True,0,2
144,2021-07-27,114,2,3,26519.5,5,2,False,False,False,True,True,False,False,False,False,True,False,1,6
539,2021-07-01,290,1,3,7972.0,5,2,True,False,False,False,True,False,False,False,True,False,False,1,4
260,2021-07-08,290,0,5,9355.0,5,2,False,False,True,False,False,False,False,False,True,False,False,1,2
331,2021-07-07,114,0,5,17494.0,5,2,False,False,True,False,True,False,False,False,False,False,True,1,2
153,2021-06-14,290,1,3,4391.0,6,1,True,False,False,False,True,True,False,False,False,False,False,1,2
320,2021-06-18,290,2,3,6228.5,6,1,False,False,False,True,False,False,False,False,False,False,False,1,3
424,2021-07-16,231,2,3,14941.0,5,2,False,False,False,True,True,False,False,False,False,False,False,1,6
417,2021-06-13,94,0,4,24621.5,6,4,False,True,False,False,True,False,False,True,False,False,False,1,4
170,2021-11-11,125,0,5,36214.5,9,4,False,False,True,False,True,False,False,False,True,False,False,0,4
332,2021-12-08,114,1,3,11429.5,2,3,True,False,False,False,False,False,False,False,False,False,True,1,6
361,2021-08-23,114,1,3,16435.5,1,2,True,False,False,False,False,True,False,False,False,False,False,0,4
421,2021-11-22,290,1,3,4304.0,9,1,True,False,False,False,True,True,False,False,False,False,False,0,2
532,2021-02-17,94,1,3,18184.5,3,4,True,False,False,False,True,False,False,False,False,False,True,0,8
74,2021-11-25,247,1,3,28157.0,9,7,True,False,False,False,False,False,False,False,True,False,False,0,14
54,2021-06-13,290,2,3,7838.0,6,2,False,False,False,True,True,False,False,True,False,False,False,1,6
304,2021-11-29,298,0,5,18305.0,9,1,False,False,True,False,False,True,False,False,False,False,False,0,1
89,2021-09-27,94,1,3,13500.5,11,4,True,False,False,False,True,True,False,False,False,False,False,0,8
499,2021-03-21,290,0,5,36473.5,7,5,False,False,True,False,True,False,False,True,False,False,False,0,5
433,2021-06-24,214,2,2,39316.5,6,1,False,False,False,False,False,False,False,False,True,False,False,1,3
220,2021-10-20,231,1,3,14141.5,10,2,True,False,False,False,True,False,False,False,False,False,True,0,4
182,2021-06-14,290,1,3,8512.0,6,1,True,False,False,False,True,True,False,False,False,False,False,1,2
321,2021-05-04,114,0,5,29297.5,8,2,False,False,True,False,False,False,False,False,False,True,False,1,2
332,2021-05-22,114,0,5,20611.0,8,3,False,False,True,False,True,False,True,False,False,False,False,1,3
13,2021-08-19,290,1,3,4592.0,1,1,True,False,False,False,True,False,False,False,True,False,False,0,2
170,2021-09-24,231,2,3,24269.0,11,4,False,False,False,True,True,False,False,False,False,False,False,0,12
371,2021-11-13,94,1,3,21276.0,9,3,True,False,False,False,True,False,True,False,False,False,False,0,6
171,2021-11-12,114,1,3,31255.0,9,3,True,False,False,False,True,False,False,False,False,False,False,0,6
347,2021-02-25,114,2,3,8858.5,3,1,False,False,False,True,True,False,False,False,True,False,False,0,3
136,2021-06-26,290,1,3,10123.0,6,3,True,False,False,False,True,False,True,False,False,False,False,1,6
130,2021-06-13,231,0,5,21767.5,6,2,False,False,True,False,True,False,False,True,False,False,False,1,2
173,2021-06-13,231,2,3,27223.0,6,4,False,False,False,True,True,False,False,True,False,False,False,1,12
153,2021-02-27,290,0,5,7502.0,3,1,False,False,True,False,True,False,True,False,False,False,False,0,1
292,2021-09-21,231,2,2,16151.5,11,1,False,False,False,False,True,False,False,False,False,True,False,0,3
292,2021-11-23,231,1,3,14403.0,9,1,True,False,False,False,True,False,False,False,False,True,False,0,2
62,2022-03-14,290,0,5,8438.0,7,2,False,False,True,False,False,True,False,False,False,False,False,0,2
408,2021-07-10,94,0,4,48328.5,5,4,False,True,False,False,False,False,True,False,False,False,False,1,4
103,2021-07-18,129,0,5,36623.5,5,1,False,False,True,False,True,False,False,True,False,False,False,1,1
402,2021-09-17,307,2,3,15449.5,11,3,False,False,False,True,False,False,False,False,False,False,False,0,9
493,2021-08-07,125,1,3,22375.5,1,4,True,False,False,False,False,False,True,False,False,False,False,0,8
489,2021-08-02,231,1,3,15743.0,1,3,True,False,False,False,False,True,False,False,False,False,False,0,6
488,2021-06-04,290,0,5,19746.5,6,3,False,False,True,False,True,False,False,False,False,False,False,1,3
74,2021-11-12,252,0,5,28323.0,9,7,False,False,True,False,True,False,False,False,False,False,False,0,7
495,2021-05-03,231,0,5,30075.0,8,4,False,False,True,False,True,True,False,False,False,False,False,1,4
460,2021-03-26,125,1,3,22835.5,7,3,True,False,False,False,True,False,False,False,False,False,False,0,6
234,2021-11-15,290,1,3,9472.5,9,1,True,False,False,False,True,True,False,False,False,False,False,0,2
210,2021-08-31,95,2,3,17764.5,1,3,False,False,False,True,False,False,False,False,False,True,False,0,9
494,2021-06-23,290,1,3,13869.5,6,3,True,False,False,False,False,False,False,False,False,False,True,1,6
148,2021-09-05,231,0,5,52695.0,11,6,False,False,True,False,False,False,False,True,False,False,False,0,6
144,2021-02-14,231,1,3,26851.0,3,2,True,False,False,False,True,False,False,True,False,False,False,0,4
110,2021-03-31,231,0,5,37755.5,7,3,False,False,True,False,True,False,False,False,False,False,True,0,3
423,2022-03-24,231,2,3,15336.5,7,3,False,False,False,True,True,False,False,False,True,False,False,0,9
248,2021-12-11,290,1,3,7782.0,2,2,True,False,False,False,True,False,True,False,False,False,False,1,4
417,2021-02-28,94,1,3,17761.0,3,4,True,False,False,False,False,False,False,True,False,False,False,0,8
48,2021-03-13,247,1,3,18000.0,7,3,True,False,False,False,True,False,True,False,False,False,False,0,6
429,2021-06-19,94,0,5,10177.0,6,2,False,False,True,False,False,False,True,False,False,False,False,1,2
182,2021-08-10,231,1,3,28595.0,1,1,True,False,False,False,True,False,False,False,False,True,False,0,2
320,2021-05-05,231,2,3,9693.5,8,1,False,False,False,True,True,False,False,False,False,False,True,1,3
548,2021-08-23,247,1,3,10276.0,1,1,True,False,False,False,False,True,False,False,False,False,False,0,2
278,2021-06-18,129,0,5,21002.5,6,1,False,False,True,False,True,False,False,False,False,False,False,1,1
548,2021-12-25,290,0,4,6156.0,2,1,False,True,False,False,True,False,True,False,False,False,False,1,1
76,2021-08-05,291,1,3,17129.0,1,3,True,False,False,False,True,False,False,False,True,False,False,0,6
11,2021-07-02,290,2,3,7924.5,5,2,False,False,False,True,True,False,False,False,False,False,False,1,6
459,2021-06-20,125,0,5,54549.5,6,4,False,False,True,False,False,False,False,True,False,False,False,1,4
417,2021-03-09,231,0,4,29061.0,7,4,False,True,False,False,True,False,False,False,False,True,False,0,4
532,2021-05-08,94,1,3,15178.0,8,4,True,False,False,False,True,False,True,False,False,False,False,1,8
371,2021-06-13,1,0,5,38173.0,6,3,False,False,True,False,True,False,False,True,False,False,False,1,3
304,2021-06-22,290,1,3,6352.0,6,1,True,False,False,False,False,False,False,False,False,True,False,1,2
164,2021-08-17,290,0,5,27199.0,1,1,False,False,True,False,False,False,False,False,False,True,False,0,1
234,2021-10-07,33,0,4,18414.0,10,1,False,True,False,False,False,False,False,False,True,False,False,0,1
272,2021-03-18,186,1,3,26947.5,7,2,True,False,False,False,True,False,False,False,True,False,False,0,4
165,2021-05-29,94,2,3,15774.5,8,2,False,False,False,True,True,False,True,False,False,False,False,1,6
182,2021-09-19,94,0,5,14954.0,11,1,False,False,True,False,True,False,False,True,False,False,False,0,1
91,2021-10-23,239,0,4,32149.5,10,5,False,True,False,False,False,False,True,False,False,False,False,0,5
495,2021-04-01,291,1,3,22556.0,0,4,True,False,False,False,False,False,False,False,True,False,False,0,8
106,2021-06-30,129,2,3,23846.5,6,3,False,False,False,True,False,False,False,False,False,False,True,1,9
520,2021-06-27,128,1,3,34612.0,6,2,True,False,False,False,False,False,False,True,False,False,False,1,4
173,2021-07-16,114,1,3,27302.5,5,4,True,False,False,False,True,False,False,False,False,False,False,1,8
379,2021-09-12,290,2,3,7511.5,11,2,False,False,False,True,True,False,False,True,False,False,False,0,6
331,2022-02-13,94,2,3,11214.5,3,2,False,False,False,True,True,False,False,True,False,False,False,0,6
14,2021-06-24,94,0,5,17098.0,6,2,False,False,True,False,True,False,False,False,True,False,False,1,2
544,2022-03-02,128,2,3,20147.0,7,5,False,False,False,True,True,False,False,False,False,False,True,0,15
533,2021-09-02,114,1,3,14194.0,11,3,True,False,False,False,True,False,False,False,True,False,False,0,6
487,2021-11-14,290,0,4,21796.5,9,2,False,True,False,False,False,False,False,True,False,False,False,0,2
343,2021-11-24,291,1,3,13922.0,9,3,True,False,False,False,True,False,False,False,False,False,True,0,6
